n 10000, TimeSeries size 10000
-0.016,-0.0268633
0.199,0.105109
0.239,0.321136
-1.235,-0.910669
-0.009,-0.0235104
-0.584,-0.598514
-2.801,-3.46578
0.864,1.30001
-0.400,-0.222272
0.546,0.488437
-0.663,-0.709145
1.452,1.2244
0.139,0.540165
-0.309,-0.344282
-1.567,-1.47567
-0.261,-0.274547
0.707,0.797233
0.058,0.168636
0.575,0.621879
0.838,0.943835
-0.754,-0.622247
0.728,0.723638
0.172,0.319104
-0.202,-0.403723
-1.243,-1.21667
0.676,0.668231
0.515,0.505487
0.230,0.257873
-1.095,-0.936488
-0.177,-0.0811036
-0.274,-0.272881
-0.958,-1.05322
-0.058,-0.486592
0.291,0.285704
-1.143,-1.04413
1.830,1.81425
1.301,1.35579
0.051,0.0459076
1.046,1.16039
-1.455,-1.50308
-0.753,-0.727347
1.167,1.18383
-0.014,-0.039004
-0.091,-0.187782
1.015,1.17272
-0.148,0.33592
-0.912,-0.920093
-1.147,-1.08833
-0.215,-0.210184
0.678,0.677867
1.267,1.42453
-2.145,-2.24803
-0.023,0.0397304
-1.488,-1.3558
-0.627,-0.616679
-0.612,-0.555575
0.308,0.477226
-1.017,-1.04421
1.355,1.36453
-1.581,-1.58721
0.241,0.305672
0.309,0.206351
-0.579,-0.361302
-2.308,-2.25294
1.101,0.7583
-0.119,-0.020353
1.883,1.89307
0.599,1.28237
1.376,1.25797
-0.842,-1.13814
-1.713,-1.81149
0.117,0.235905
0.267,0.449745
-0.587,-0.638524
1.057,1.05535
-0.501,-0.4973
-0.405,-0.638555
-0.919,-0.920591
-0.198,-0.195662
1.243,1.03579
-1.268,-1.33352
1.454,1.37235
-0.193,-0.181997
1.033,1.07799
-0.093,-0.0760681
-0.148,-0.148832
0.132,0.150995
-0.258,-0.267787
0.432,0.478217
-0.198,-0.172664
-1.286,-1.29579
0.915,0.955174
-0.099,-0.00486328
0.486,0.497066
-1.288,-1.28761
0.610,0.736153
0.774,0.475314
-1.104,-1.11527
-0.841,-0.885698
-0.824,-0.732556
0.613,0.508095
-0.452,-0.526284
-1.164,-0.933304
-0.289,-0.254152
1.003,0.859155
0.770,0.742405
-2.377,-2.37279
0.253,0.250064
-0.896,-0.920836
-0.038,0.0662718
-0.857,-0.901197
0.090,0.0173773
-0.814,-0.328132
1.076,1.08602
1.268,1.27656
1.542,1.31673
1.491,1.5458
1.716,1.71297
0.322,-0.115294
-0.268,-0.237959
-1.103,-1.00818
-0.295,-0.311384
-0.089,-0.228958
-0.734,-0.489254
0.235,0.243716
0.495,0.435406
0.946,0.947701
-0.674,-0.730418
-0.966,-0.971079
-1.942,-2.18464
-0.864,-0.888589
0.100,0.0855012
1.306,1.34149
1.166,1.07319
0.241,0.233625
0.326,0.275686
-0.308,-0.346891
-2.563,-2.80842
0.452,0.493571
-0.288,-0.263156
0.979,1.00695
0.100,0.283064
-1.366,-1.12615
0.171,0.364407
-1.229,-1.31408
1.223,1.16523
0.124,0.109637
0.265,0.14217
-0.176,-0.00945097
0.953,0.938726
0.312,0.123497
-0.066,-0.0589132
0.190,0.188171
0.366,0.788127
2.285,2.19089
-0.895,-0.888926
1.867,1.96808
-1.028,-0.956578
-1.186,-1.18677
0.570,0.4268
0.340,0.334593
-1.829,-2.05399
-0.928,-0.842057
1.834,1.70771
-1.621,-1.62629
0.013,-0.0606852
0.844,0.495613
-0.278,-0.12361
-0.294,-0.341353
0.684,1.24589
0.289,0.25853
-0.053,-0.0142242
-1.285,-1.08446
0.063,0.110633
-1.547,-1.49931
2.364,1.99949
0.610,0.389994
-1.793,-1.55003
0.299,0.322994
0.693,0.827124
-0.254,-0.155217
0.750,0.790627
0.948,0.947096
-0.438,-0.440903
0.717,0.662842
-0.117,-0.114356
0.207,0.279636
0.895,0.82729
0.840,1.09507
0.314,0.374169
0.576,0.628796
-0.711,-0.677856
1.372,1.47483
0.596,0.6933
0.361,0.342977
0.641,0.890422
2.012,1.82732
1.793,1.84046
1.006,0.511656
1.065,1.07977
-0.630,-0.646094
-0.012,0.126657
2.055,2.0731
0.609,0.675737
-1.271,-0.997778
-0.065,-0.056588
-0.890,-0.904925
0.108,0.798002
1.482,1.72492
-0.107,-0.217558
-0.549,-0.552747
0.051,0.102861
-1.420,-1.39278
0.591,0.561582
0.188,0.447751
-0.530,-0.537214
-1.605,-1.79285
-0.101,-0.0501097
0.494,0.652514
-1.561,-1.70227
-1.723,-1.73609
-0.064,0.102504
-0.847,-0.698488
-1.113,-1.07193
0.854,1.36845
-0.769,-0.774198
-0.204,0.423191
-1.769,-1.83477
1.100,1.02652
-1.206,-0.494738
0.162,0.209141
0.648,0.873511
-0.032,0.108737
-0.129,0.194305
0.569,0.540627
-0.797,-0.800083
-1.844,-1.82525
1.746,1.67074
-1.515,-1.52925
-0.457,-0.537742
2.346,2.37656
0.021,0.015487
-0.800,-0.741045
-1.278,-1.30763
0.091,0.10247
-0.730,-0.775502
-0.297,-0.270747
-1.571,-1.71203
-0.324,-0.615585
-0.762,-0.830059
-1.750,-1.67595
-1.414,-1.44465
0.849,0.701012
-0.213,0.130859
0.097,0.0638326
-0.092,-0.114972
-0.535,-0.537489
0.859,0.539826
1.636,1.78225
1.527,1.6455
1.609,1.61544
1.553,1.4273
0.794,0.74882
0.035,0.347081
-0.098,0.0771069
-0.676,-0.946605
1.030,0.951073
1.368,1.08837
-0.818,-0.857478
-0.057,0.0263815
-0.270,-0.2539
-0.182,-0.139246
0.260,0.205875
-0.683,-0.771568
-0.519,-0.430167
0.111,0.0331491
0.244,0.122545
-0.168,-0.163405
-1.256,-1.35052
-0.997,-1.04056
1.348,1.38695
1.355,1.34499
-1.879,-1.67719
-0.009,-0.066575
0.764,0.763836
-0.040,0.0435554
0.075,0.345592
0.047,0.204293
-1.580,-1.94909
1.061,1.07477
-1.056,-1.09304
-1.968,-2.0408
2.532,2.53637
-0.173,-0.192098
-0.614,-0.882504
0.477,0.925913
-0.961,-1.04221
-0.505,-0.444189
0.018,0.0618798
-1.452,-1.4621
0.308,0.225758
-2.309,-2.2118
0.358,0.349606
0.129,-0.135922
0.624,0.703662
0.574,0.508793
-1.716,-1.83329
-2.943,-2.8626
0.811,0.968541
-0.794,-0.824203
0.345,0.267577
0.258,-0.116274
0.465,0.649822
0.244,0.255257
-0.142,-0.158234
0.439,0.0536514
0.813,1.00652
-1.341,-1.27471
0.344,0.535789
0.013,0.0342606
1.797,1.68946
-1.050,-0.907477
0.426,0.504603
0.440,0.786886
0.473,0.3726
1.706,1.60062
-1.094,-1.31829
0.434,0.385994
0.459,0.411837
1.195,1.33863
1.500,1.41007
-3.056,-3.03617
0.024,0.0249195
-1.361,-1.32432
0.927,0.92146
0.666,0.718298
-0.580,-0.579945
1.644,1.66401
1.121,1.12846
-0.109,-0.146027
-1.187,-1.18578
2.255,2.23853
0.642,0.616398
-0.675,-0.782479
1.373,1.31382
0.042,-0.0383718
1.038,1.04593
1.146,1.12865
0.553,0.419364
1.027,1.03427
-1.907,-1.79665
-0.230,-0.377898
-0.983,-0.891699
0.257,0.30301
0.899,0.950801
-0.495,-0.485944
2.106,2.12388
0.424,0.426777
0.514,0.765098
1.242,1.27817
-1.323,-1.16041
0.941,0.929753
-0.087,-0.060078
-0.340,-0.361713
-0.798,-0.807094
0.780,0.791097
0.896,0.47348
-0.219,-0.112005
-0.010,-0.00804444
0.508,0.508992
0.384,0.0929417
-1.299,-1.44233
0.638,0.655499
0.632,0.69884
-1.895,-1.8727
-0.019,0.145379
1.378,1.32367
0.842,0.677473
1.800,1.75795
-0.138,-0.141956
-1.497,-1.34955
-1.010,-0.83333
1.082,1.11586
1.809,1.82495
-0.074,-0.105856
0.897,0.872018
0.221,0.0607158
0.324,0.3817
0.834,0.835017
-1.128,-1.05753
1.112,1.05281
0.012,0.201994
-0.319,-0.367826
-1.095,-1.14592
-0.957,-0.948201
-1.912,-1.88272
0.730,0.772387
-1.302,-1.32807
0.678,0.695323
1.739,1.71967
1.045,0.976152
-0.863,-0.239628
0.099,-0.090278
-0.320,-0.321337
2.034,2.34867
1.811,1.78435
-0.969,-0.915676
-1.077,-1.07109
-1.175,-1.13104
0.137,0.130636
0.221,0.218465
-0.546,-0.495453
-0.357,-0.413034
-0.189,-0.088504
-0.537,-0.495735
0.155,-0.145839
-0.338,-0.602127
-1.115,-1.12212
-0.584,-0.599707
-0.109,-0.114905
-0.667,-0.500655
-1.547,-1.55003
-0.008,0.0354189
0.266,0.26695
-0.227,-0.252601
0.104,0.056174
2.188,2.22161
-2.680,-2.81846
-0.014,-0.0158945
-0.898,-0.873179
1.117,0.980171
0.996,1.023
0.093,0.155977
-0.011,-0.00533401
1.019,1.01922
0.207,-0.00479682
-1.241,-1.11179
0.327,0.348939
-0.146,-0.190216
-1.195,-1.21662
-0.744,-0.655583
0.181,0.157045
0.879,0.774655
0.829,0.90361
-0.530,-0.525473
-0.167,-0.0719571
0.459,0.451925
0.676,0.73064
0.202,0.215324
-0.770,-0.744464
-0.747,-0.710803
-0.046,-0.355289
-1.240,-1.00279
0.349,0.424186
-0.506,-0.446186
-0.472,-0.475663
-0.632,-0.462223
-0.589,-0.625087
1.862,1.89129
-0.722,-0.740135
-0.433,-0.474038
-1.167,-1.43583
1.247,1.3067
0.946,0.718774
-0.350,-0.320472
-0.981,-1.0837
1.282,0.987137
-0.009,0.0566516
-1.142,-1.1396
-0.638,-0.6207
-1.612,-1.44272
2.152,2.1325
0.222,0.494613
-1.668,-1.51172
-0.236,-0.213302
0.570,0.930605
-1.626,-1.62305
0.173,0.321009
0.270,0.419959
1.732,1.71617
-0.501,-0.353372
-1.608,-1.5443
-0.509,-0.480519
0.210,0.174111
-0.717,-0.355176
-1.010,-1.06213
0.420,0.428127
0.421,0.74737
1.057,1.14197
1.865,1.80248
0.146,0.367094
-1.286,-0.716929
0.975,0.912934
1.327,1.303
1.680,1.72266
0.621,0.615583
1.581,1.32142
0.311,0.348161
-1.090,-1.66927
-0.011,0.0666326
0.085,0.125291
0.843,0.96608
-1.252,-0.962401
0.063,0.0528085
0.483,0.416809
1.774,1.46083
-0.307,-0.00605855
1.293,1.29874
0.176,0.170281
0.757,0.762908
0.986,0.581677
-0.072,0.407957
0.850,0.458747
-1.157,-1.5486
0.761,1.467
-1.435,-1.2863
-0.451,-0.433496
-2.088,-2.0731
-0.097,0.0559026
0.098,0.31108
-1.064,-1.0412
-0.620,-0.602306
-0.797,-0.745455
-0.979,-0.991618
0.037,0.101848
0.513,0.512742
-0.848,-0.663091
0.074,0.108987
0.614,0.813541
-2.356,-2.43591
-0.350,-0.629136
1.768,1.86341
0.301,0.272356
-1.423,-1.39954
-0.381,-0.402783
-0.113,-0.0482239
-0.072,-0.0763443
0.317,0.319628
-0.970,-0.96306
-0.870,-0.831949
-1.297,-1.19549
1.952,1.95561
0.060,-0.00283022
1.709,1.88392
0.011,0.00392435
0.319,0.797541
-1.092,-1.24508
0.188,0.201748
-0.580,-0.936838
-2.838,-3.01543
0.339,0.143869
0.917,0.792428
-0.472,-0.450281
-1.229,-1.04635
-0.262,-0.24709
-0.270,-0.255119
0.979,0.726391
-0.686,-0.748537
-0.387,-0.371485
-0.295,-0.368837
1.390,1.3048
1.386,1.85071
-1.168,-1.16811
-0.633,-0.642394
1.731,1.91918
-1.177,-1.17906
0.402,0.449737
0.265,0.129722
0.197,0.00139955
-0.994,-0.979833
-0.351,-0.405259
-0.931,-1.00984
-0.104,-0.228204
-0.137,-0.220867
2.508,2.31412
0.005,0.0294405
-0.862,-0.825543
-1.105,-1.11694
-1.040,-1.07516
0.113,0.418304
1.710,1.55383
0.594,0.849487
0.726,0.784318
1.103,1.14762
-0.846,-0.85939
0.190,0.639416
0.875,1.05366
0.400,0.393901
0.242,0.228889
0.698,0.692675
-1.542,-1.5517
1.239,1.22372
2.540,2.5724
-0.998,-0.898868
-0.445,-0.412415
-0.020,0.117731
-0.284,-0.281196
0.527,0.574796
0.623,0.337045
-2.021,-2.06194
0.715,0.776943
-0.596,-0.466707
0.154,0.0396507
0.511,0.574242
-0.831,-0.904126
-0.754,-0.691245
-0.063,-0.212781
-1.311,-1.23787
-0.243,-0.0936722
1.034,0.394753
0.566,0.57529
-2.444,-1.92182
1.820,1.73475
-0.038,-0.0160296
0.521,0.535958
0.963,0.88054
0.100,0.0938071
0.237,0.252056
1.460,1.03932
-0.818,-0.829796
0.012,-0.048244
-0.205,-0.19782
1.024,0.842223
-0.378,-0.40631
0.348,0.20837
1.578,1.52785
0.200,0.373879
1.596,1.8207
-0.467,-0.342472
0.910,0.950479
0.851,0.977245
-1.104,-0.976542
-0.432,-0.486454
-0.499,-0.53903
0.069,0.0131675
1.410,1.1045
0.992,0.758245
-0.343,-0.42164
-0.595,-0.627579
-1.467,-0.679443
0.454,0.478738
-0.522,-0.402783
0.322,0.499183
-0.324,-0.343225
-1.864,-1.7511
-0.237,-0.4588
-0.439,-0.515825
0.298,0.522116
0.172,0.19871
1.830,1.80243
0.223,0.219621
-1.200,-1.24723
0.162,0.156828
1.217,1.27898
-0.375,-0.780756
0.363,0.189629
2.657,2.76483
0.123,-0.025921
0.409,0.499996
1.512,1.11346
-0.882,-1.05694
1.479,1.48075
0.992,1.08215
-1.376,-1.3704
0.816,0.88668
-1.781,-1.80951
-0.102,-0.120265
-0.413,-0.252523
-0.058,0.373451
-0.320,-0.297132
0.427,0.37221
-1.230,-1.20811
0.709,0.879843
1.826,1.86671
-1.389,-1.47465
-0.169,-0.170477
0.543,0.548171
-0.884,-0.880198
1.124,1.18658
0.858,1.00993
0.784,0.722816
1.110,1.1709
-1.462,-1.42582
-0.014,-0.0129124
0.041,0.00420415
1.062,0.948102
-1.212,-1.21025
0.100,-0.00434732
-0.135,-0.122616
-0.172,-0.42722
0.351,0.433043
-0.472,-0.19289
0.400,0.502642
0.019,0.000144888
-0.569,-0.641707
0.024,0.0238086
-0.213,-0.324198
-0.663,-0.337863
-0.809,-0.801657
-1.488,-1.48557
-0.223,-0.131026
0.309,0.179086
-0.443,-0.645231
0.134,-0.0676037
0.539,0.544934
-0.249,-0.0254881
0.993,0.927315
-1.038,-0.621932
0.967,0.994171
0.260,0.346799
-1.063,-1.06373
-0.018,-0.0118701
-0.324,-0.604667
0.579,0.713964
0.030,-0.288362
1.185,1.0982
-0.136,-0.133382
0.606,0.405741
-0.060,-0.158119
0.380,0.307083
0.891,0.989333
-0.226,-0.226476
1.094,1.07293
0.450,0.403051
0.321,-0.0846653
0.302,0.476278
-0.255,-0.0943387
-0.291,-0.286656
-1.957,-1.95817
-0.520,-0.52193
0.077,-0.146104
-0.648,-1.3933
-0.204,-0.212273
-0.793,-0.851328
0.445,0.131682
-0.634,-0.634206
-0.964,-0.871844
-0.848,-0.968267
0.296,0.341451
-0.815,-0.906408
0.854,0.90766
0.781,0.592782
-0.557,-0.569049
-0.768,-0.673623
-0.058,0.474106
-0.007,-0.139705
1.280,1.48702
0.534,0.461976
-1.867,-1.86084
0.752,0.22524
0.712,0.809527
0.799,0.90734
0.276,0.44648
-0.736,-0.707894
0.523,0.366931
-0.046,-0.0265959
-0.863,-0.875049
-2.196,-2.1879
-1.038,-1.08601
1.645,1.55662
0.742,0.706587
1.107,1.14428
0.894,0.959808
0.483,0.483196
-0.678,-0.930073
0.575,0.706164
-0.233,-0.186901
0.246,-0.0671468
-0.990,-0.980077
1.849,1.8485
0.952,0.952569
0.427,0.427065
-1.633,-1.9936
-0.142,-0.144408
-1.888,-1.85122
1.173,1.54021
-0.694,-0.71519
0.798,0.806078
-0.005,-0.136303
2.095,2.24818
-0.659,-0.625447
1.557,1.49354
-0.697,-0.679726
-1.058,-1.08923
0.722,0.565334
-1.782,-1.78143
0.750,0.813887
-0.228,-0.256573
-0.518,-0.532243
-0.469,-0.518049
0.415,0.377507
-0.701,-0.685302
1.087,1.14146
0.318,0.321344
0.124,-0.0145804
-1.403,-1.58027
-1.613,-1.16629
-0.607,-0.534041
1.296,1.23655
2.273,2.33587
-1.627,-1.62399
1.068,1.06158
-0.141,-0.0214444
0.098,0.438588
-0.677,-0.772056
2.039,2.00132
-0.099,0.244069
0.423,0.451675
-0.848,-0.849699
-0.199,-0.194777
-1.352,-1.36451
-0.297,-0.285954
-0.161,-0.23671
1.179,1.16309
1.016,0.993934
0.309,0.330541
-0.053,-0.0521371
-0.498,-0.542599
1.331,1.14325
2.142,2.1145
1.813,1.94391
-0.336,-0.286102
0.745,0.204626
1.353,1.35168
-0.501,-0.483497
-1.176,-1.16367
0.230,0.356436
-1.125,-1.13807
-0.794,-0.896301
-0.502,-0.33391
0.863,0.281073
1.827,1.64017
0.526,0.268822
0.025,0.124434
-0.685,-0.626618
0.118,0.423594
0.330,0.372028
-0.634,-0.656489
-1.020,-1.03663
-0.720,-0.696265
-0.443,-0.471395
0.004,-0.0151158
-0.095,0.0435773
0.147,0.179259
0.685,0.658917
0.334,0.35699
0.061,0.024959
0.044,0.0606099
-0.436,-0.537264
-0.206,0.0277832
-1.494,-1.41194
0.798,1.29171
-0.420,-0.346893
-0.239,-0.30714
-1.179,-1.22513
0.942,0.816179
0.657,0.358337
0.882,0.928003
1.306,1.3023
0.299,0.320335
1.219,0.97829
0.268,0.227737
-0.309,-0.687287
-0.100,0.0163781
1.557,0.727649
1.084,1.22254
0.438,0.435309
-1.234,-1.40058
-0.211,-0.251264
-0.760,-0.711656
-1.169,-1.16677
0.671,0.340707
0.537,0.724469
2.311,2.22276
1.849,1.88263
-0.140,-0.215325
0.696,0.537765
-1.231,-1.25772
-0.201,-0.23202
-0.005,-0.00307367
-0.203,0.0797033
-1.083,-1.09884
0.769,0.674053
0.975,0.864601
-0.145,-0.277947
-0.863,-1.06598
-1.883,-1.73687
-0.964,-0.995093
0.371,0.0569513
1.116,1.14207
2.551,2.49322
0.881,0.88107
-1.682,-1.66978
-0.044,0.0929025
-0.678,-0.71039
1.150,1.17098
-0.540,-0.750346
0.053,0.0623416
-0.174,-0.192807
0.867,1.21699
-0.863,-0.806317
-0.986,-0.758684
-1.097,-1.15614
0.278,0.272696
-1.088,-1.06824
2.330,2.05534
0.807,0.959839
-0.607,-0.676866
0.156,0.210536
0.683,0.584169
0.328,0.277874
-0.118,-0.151743
-0.066,-0.0662475
-0.182,-0.266288
-1.021,-1.06686
-1.498,-1.49676
0.185,0.273485
0.035,0.171042
1.086,0.786442
-0.143,-0.125476
1.359,1.31722
-1.677,-1.74957
0.737,0.728354
0.256,-0.0708763
-1.495,-1.50198
-1.291,-1.269
-0.180,-0.308644
1.209,1.08284
1.443,1.48965
-0.873,-0.898827
-1.918,-2.05779
0.523,0.525784
-0.917,-0.828597
1.206,1.16747
-1.206,-0.990715
0.227,-0.0368978
0.960,0.792561
-0.733,-0.768448
-0.535,-0.289704
-1.116,-0.850572
0.106,-0.0707358
-0.280,-0.217214
-1.529,-1.53067
-1.179,-1.15406
-0.316,-0.325996
0.290,0.0858412
0.067,-0.0305558
-0.861,-1.01121
-0.822,-0.52869
-0.602,-0.655153
0.013,-0.0452026
-0.952,-0.93862
-1.537,-1.49898
0.929,0.941905
-0.327,-0.350867
-0.913,-0.708646
0.653,0.622341
-2.093,-2.17565
0.529,0.306401
1.031,1.0328
-0.201,0.0439151
0.519,0.363144
-0.192,-0.195694
0.594,0.5201
0.167,0.166764
0.151,0.102269
0.850,1.21097
0.048,0.143374
-0.428,-0.426135
-1.290,-1.23278
1.287,1.29766
-0.443,-0.82966
1.090,1.04578
0.828,0.80043
-1.079,-1.01132
0.132,-0.113477
-1.031,-1.01105
0.873,0.786314
0.066,0.374812
-0.109,0.0335253
1.787,1.73973
-0.098,-0.468431
-0.572,-1.06791
0.702,0.591529
-1.738,-1.81794
-0.421,-0.423275
-0.208,-0.226602
1.068,1.02726
1.453,1.37149
0.441,0.394404
0.264,0.294239
0.653,0.614153
1.936,1.82048
2.151,2.31917
-0.533,-0.540594
0.661,0.660985
0.955,0.995696
-0.147,-0.262528
-1.077,-1.27185
-0.475,-0.440722
-0.339,-0.332334
-0.067,-0.0769171
-0.973,-1.02305
-1.229,-1.04845
1.175,1.01336
-0.810,-0.694505
-0.394,-0.698908
-1.188,-1.23339
1.660,1.53255
0.518,0.292207
-1.480,-1.9347
-1.212,-1.14664
1.151,1.13857
0.961,0.914404
1.980,2.12647
0.573,0.562152
1.140,0.665325
-0.817,-0.840931
-2.854,-2.80292
-1.733,-1.99128
0.080,0.0657545
-0.214,-0.2217
-0.845,-0.855642
-0.288,-0.253505
1.873,1.90825
1.203,1.23271
-0.180,-0.12116
-0.018,-0.0250615
-0.982,-1.10829
0.911,0.802539
-0.045,0.0167965
-0.400,-0.392139
0.325,0.282651
0.215,0.252354
-0.755,-0.737901
0.366,0.37479
0.833,0.761241
1.198,1.14798
-0.814,-0.373059
-0.336,-0.143431
-0.063,-0.13078
-1.225,-1.19504
-2.389,-2.38392
0.372,0.0129402
-1.244,-1.52447
-0.020,0.0197361
-0.273,-0.418191
-1.226,-1.09722
-0.210,-0.213902
-0.884,-1.01345
-1.257,-1.03701
0.390,0.348095
-0.963,-0.918228
0.933,0.54304
-0.267,0.0664737
-1.008,-1.07961
-0.263,-0.291648
-0.964,-0.892623
-0.852,-0.856935
0.672,0.673003
-0.839,-0.784194
-0.399,-0.397408
0.667,0.860205
1.163,0.89208
0.125,-0.381956
-0.577,-0.564092
1.624,1.90834
1.497,1.41133
1.631,1.56423
0.128,0.286754
0.166,0.188269
-0.262,-0.293911
-0.505,-1.06851
-0.315,-0.506863
0.911,0.597595
0.190,0.190897
-1.131,-1.16442
0.451,0.659865
-0.992,-0.899531
1.719,1.54841
-0.944,-0.983607
0.123,0.290518
-1.099,-0.624283
0.536,0.455181
0.469,0.371948
-1.018,-1.05295
0.547,0.640293
0.553,0.619709
1.476,1.38755
0.479,0.266452
-1.435,-1.38708
0.337,-0.0418674
-0.185,-0.173378
0.224,0.278862
-0.902,-0.794169
0.597,0.556394
-0.059,-0.0388039
0.006,-0.00325008
1.916,1.94733
1.191,1.15262
0.242,0.389212
0.820,0.811668
0.744,0.858833
0.997,1.26917
-0.820,-0.774333
1.310,1.01033
1.068,1.03091
0.001,0.07506
0.627,0.721442
-2.147,-2.1691
-0.970,-1.03443
0.152,0.129289
0.552,1.29693
-1.361,-1.12904
-0.753,-0.732807
-0.711,-0.631588
-0.372,-0.43228
-0.477,-0.772175
-0.072,-0.0667109
-1.775,-1.65561
-0.157,-0.160316
1.077,0.936071
-0.205,-0.150922
-1.364,-0.959106
-0.035,-0.0583423
-1.735,-1.62125
0.831,0.73748
0.821,0.690761
0.550,0.665318
1.141,1.15334
1.999,1.82994
-0.470,-0.0295606
0.139,0.0991254
0.206,0.64716
-0.699,-0.75239
-1.226,-1.22161
-0.136,-0.31971
1.609,1.91601
-0.446,-0.668061
0.090,0.0940689
-0.250,-0.265675
-0.907,-0.923969
-0.767,-0.788692
1.765,1.93779
-0.796,-0.818883
0.584,0.590148
-0.509,-0.511176
-0.291,-0.224321
1.517,1.48937
-0.859,-0.801101
1.531,1.56289
1.565,1.60796
0.858,0.492174
-0.445,-0.209177
0.386,0.344645
0.120,0.0875913
-1.227,-1.23449
1.297,1.17139
-0.225,-0.224069
-2.094,-1.20666
0.691,0.625172
-0.925,-0.865839
0.509,0.505545
-0.153,-0.1526
-1.109,-1.02875
0.169,-0.0861686
-1.572,-1.26027
-0.075,-0.00148685
0.052,0.0752254
1.546,1.42159
-0.936,-0.54811
0.383,-0.591003
-0.500,-0.532037
-1.220,-1.3218
0.031,-0.279887
0.605,0.728308
-0.975,-0.819471
-0.389,-0.585241
0.677,0.623434
-2.113,-1.86933
-0.328,-0.115096
-0.403,-0.34225
-0.268,-0.118577
-0.469,-0.579836
1.922,1.90466
-0.475,-0.443558
-0.343,-0.256557
2.052,1.92674
1.179,1.16205
-1.157,-1.0699
1.434,1.72143
-1.009,-0.803402
-0.464,-0.512866
-1.144,-0.855501
-1.969,-1.86122
0.739,0.833206
2.139,2.11084
-0.436,-0.431743
-0.519,-0.555762
1.131,1.04662
0.577,0.563836
-0.328,-0.338948
-0.463,-0.453742
0.053,0.0255728
-0.586,-0.59846
-0.002,-0.00809598
1.147,1.10938
-1.538,-1.61843
0.011,0.202657
0.363,0.690639
-0.131,-0.244542
0.167,0.0574227
-0.485,-0.645051
0.735,0.785324
-0.319,-0.41844
0.283,0.201061
0.604,0.0705677
-0.198,-0.215233
-0.614,-0.493479
1.243,1.92128
-1.704,-1.70255
0.404,0.250573
-1.711,-1.67313
0.715,1.42256
1.819,1.80276
-0.371,-0.416569
-1.137,-1.13309
0.317,0.530806
0.616,0.664628
-1.796,-1.7906
1.389,1.45643
0.381,0.0871301
-1.449,-1.59978
-0.074,-0.0653467
0.824,0.920793
0.151,0.136949
1.166,1.48928
-0.386,-0.527624
1.059,0.992575
-2.362,-2.26672
0.006,-0.0115919
1.235,1.18793
0.668,0.584257
-1.289,-0.961781
1.113,1.02663
0.724,0.84689
-1.123,-1.13578
-0.185,-0.172758
1.495,1.50157
0.298,0.353279
-0.318,-0.137617
0.942,0.17125
-1.102,-0.991166
-0.239,-0.129804
0.291,0.386286
-0.384,-0.420181
-0.386,-0.254738
-1.837,-1.78859
0.617,0.526035
-0.842,-0.821179
0.632,0.5975
0.355,0.171586
-1.344,-1.54717
-0.407,-0.425504
0.016,-0.0774617
0.900,0.874936
2.308,1.54949
-0.081,0.187246
2.444,2.60353
-0.793,-0.628486
-0.648,-0.639321
0.655,0.622066
0.250,0.248353
-0.722,-0.711692
0.129,-0.0828929
-0.396,-0.30773
2.008,1.87958
-2.632,-2.54556
-2.434,-2.5572
0.709,0.672833
-1.256,-1.38606
-0.052,0.252316
-0.476,-0.421421
2.034,1.93689
0.698,0.715998
0.671,0.82176
0.123,0.705713
-1.142,-1.16388
0.410,0.421595
-0.808,-0.77107
-1.442,-1.51061
-0.169,-0.240629
0.194,0.46474
-0.015,-0.0775259
0.520,0.496478
-0.295,-0.459114
0.056,0.0219924
0.846,0.745873
-0.735,-0.785185
-0.380,0.17869
-0.301,-0.3021
1.093,0.96296
1.586,1.50309
-0.780,-0.757894
0.503,0.514826
0.158,0.0795763
-0.023,-0.172067
-0.346,0.19368
-1.555,-1.56789
-1.323,-1.23262
0.351,0.435574
1.303,1.55928
-0.413,-0.395833
-0.428,-0.334275
0.335,0.336923
0.022,0.0519065
0.437,1.15533
-1.399,-1.43233
-1.311,-1.25669
0.413,0.41642
0.767,0.786305
0.123,0.115599
-1.887,-2.05664
-1.177,-0.723095
-0.570,-0.458166
-1.389,-1.28992
0.006,0.168474
-0.798,-1.02307
0.597,0.534626
-0.099,-0.0913271
0.131,0.145133
-0.426,-0.371609
0.050,0.0854994
-0.362,-0.361704
1.029,0.992479
-0.742,-0.761278
-1.465,-1.3743
-2.344,-2.20104
1.469,1.70344
-1.092,-1.15258
-0.838,-0.836895
0.754,0.69092
0.503,0.504529
0.956,0.493456
0.477,0.428503
-0.127,-0.162935
-0.683,-0.0922765
0.097,0.0880535
0.077,0.0232783
-1.078,-1.04596
1.019,1.10224
0.261,0.21177
-0.903,-0.76994
0.016,0.0649734
1.025,0.88791
-0.482,-0.488895
0.987,0.95151
-0.107,-0.0314045
0.042,0.0436159
0.025,0.0244366
0.032,0.195314
0.422,0.420864
-0.601,-0.628646
-1.147,-1.28125
1.264,1.17833
-0.064,-0.11889
0.123,0.0836792
-0.887,-0.867196
0.481,0.084704
0.186,0.212248
0.644,0.639825
-0.429,-0.314366
-0.310,-0.107023
-0.600,-0.603015
1.903,1.79013
-0.452,-0.378582
0.305,0.217113
-0.188,-0.232333
-0.392,-0.264638
2.401,2.54273
1.152,1.28824
-0.472,-0.426126
0.680,0.600032
0.734,0.758966
0.070,-0.113953
2.243,2.27611
