n 10000, TimeSeries size 10000
0.270,75.3058
-0.387,-233.252
-0.213,-393.921
-0.535,-200.742
-0.782,422.176
0.183,-11.5328
0.604,-287.05
-0.746,-235.079
0.755,-312.906
-0.290,294.674
0.065,272.693
-0.665,323.715
0.780,-403.684
-0.853,-19.7264
0.069,-326.858
0.634,-100.195
-1.965,122.872
0.106,-21.9881
-0.536,227.433
0.121,283.519
0.235,281.833
0.556,-104.893
0.750,-50.0841
-0.515,-139.977
0.318,-24.958
1.356,434.187
0.342,115.669
-1.618,108.064
-0.173,-85.5589
1.081,175.484
0.102,-369.787
1.179,153.783
0.389,-124.813
0.449,-113.088
-1.128,105.181
0.131,253.901
0.375,52.0144
-0.074,317.139
-0.476,-37.2497
-1.963,288.913
1.036,-256.953
-2.119,-12.2302
-1.170,195.271
-1.800,400.856
0.725,196.788
1.556,-102.508
3.059,-188.562
-0.141,17.5669
0.760,-184.066
-1.442,182.731
0.400,-244.423
0.041,327.259
0.591,378.095
-1.591,112.052
0.051,-48.6905
-0.904,314.538
1.530,-196.52
-1.218,16.2555
-0.536,239.235
0.013,52.0299
0.199,-163.712
-0.300,-227.44
-1.253,322.92
1.000,-197.756
0.410,-87.4597
-1.020,-98.0306
-0.618,-126.645
0.002,465.825
0.016,-113.734
-0.529,123.136
-0.090,-34.5616
-0.587,141.538
-1.020,283.35
-0.805,-26.224
-0.058,-21.3762
0.479,-122.306
-1.538,62.0787
-1.201,-12.9041
0.891,503.698
0.398,162.956
-1.636,-177.92
-0.220,297.48
-0.136,432.668
-1.188,470.822
0.953,-124.392
0.612,139.42
-0.132,-100.306
-0.965,156.916
0.289,64.1044
-1.696,396.976
0.351,-443.423
1.799,-274.668
0.183,99.3776
-1.234,-82.3016
-0.105,-42.7446
0.334,39.6248
0.675,-245.204
-0.141,27.2196
-0.690,-37.8986
-0.139,-41.8876
0.579,310.907
-0.206,76.9647
-0.178,-34.5272
-1.090,394.107
-0.521,-108.433
-0.781,-79.3982
-1.967,-313.866
-0.586,-275.55
0.928,-119.075
-1.485,106.558
0.189,-158.151
0.418,30.9024
2.026,-502.89
-0.223,-272.903
-1.359,6.56689
-0.133,254.033
0.097,-35.9535
-0.598,296.638
-0.049,162.166
-0.654,15.1609
-1.380,45.682
-0.771,-116.379
1.554,-34.6466
0.301,-415.274
-0.952,-68.2717
0.383,189.385
0.351,76.8721
1.686,-203.107
-0.866,-175.515
0.128,-97.3297
-0.983,-118.737
0.468,80.9225
0.934,-208.883
0.697,-204.678
-2.120,32.1317
-2.338,158.249
0.525,107.146
0.402,325.076
1.457,-551.976
-0.202,-7.53447
0.590,222.07
-1.004,-107.062
1.430,32.9428
0.361,-257.298
-1.847,288.714
-0.225,-360.143
-0.100,-104.067
0.196,108.615
-0.458,21.4051
1.567,-644.839
-0.452,-264.863
0.687,8.93288
0.227,-10.4855
-0.030,319.257
-0.319,330.599
-0.628,151.486
-0.485,158.404
-0.855,-89.4249
-0.529,-198.423
-1.243,237.643
0.117,75.9883
-0.263,361.81
-0.398,487.878
-0.277,50.2278
-0.192,97.2392
-1.245,-0.000401124
-0.357,-349.425
0.851,-21.666
0.617,108.607
0.593,8.23423
-0.583,610.079
0.631,-267.299
0.003,225.237
-0.753,385.429
0.174,125.415
-0.733,-76.5347
0.321,177.292
-1.885,106.039
-0.719,-186.589
-1.757,-50.4559
1.083,-83.805
1.013,-170.762
0.182,-68.6496
0.894,-547.984
1.031,-43.7798
-0.141,-72.1347
0.158,221.345
-0.242,-22.3411
-2.040,349.994
-0.410,38.0518
-0.524,335.541
-0.010,26.9695
-0.416,-175.641
-0.240,-117.693
1.393,-290.074
0.402,-17.9521
-0.380,-226.397
1.411,24.9895
-2.677,-276.274
-0.962,-51.866
-0.260,-336.875
-0.217,412.831
1.452,-480.322
0.049,145.118
0.329,211.521
-0.877,-98.5184
-1.193,251.263
0.224,49.8561
-1.267,-50.3439
0.914,-4.07819
-1.452,-0.278435
1.257,233.412
-0.078,-44.5335
-0.476,252.105
0.044,529.178
-0.063,-178.024
0.005,19.6061
-0.417,325.505
1.628,250.168
0.136,32.5559
-0.507,10.7651
0.920,43.6537
0.277,-412.453
-1.714,502.159
-0.557,76.5683
0.561,-57.3892
-0.002,488.809
0.924,-249.841
1.923,88.0026
-0.468,408.985
1.357,108.218
-1.098,322.445
-0.491,-83.1397
0.207,-11.625
-1.606,39.7201
0.232,-320.549
-0.615,39.2774
0.458,-130.039
-0.256,-471.807
-1.281,-16.3404
1.132,103.401
-0.126,-126.312
-0.887,189.363
0.520,218.787
-1.634,-6.95272
-1.432,192.93
1.496,-130.287
1.947,-122.731
-0.461,345.198
1.764,-329.561
-0.688,14.3839
-2.086,115.26
0.045,-358.82
-1.086,-67.2451
0.501,412.41
0.582,-5.22241
-1.596,107.861
-0.073,-55.8939
-0.679,-45.3331
0.686,0.225995
1.385,-223.854
0.407,-117.995
-0.655,99.2982
0.421,-143.641
-0.218,109.849
-0.249,113.194
-0.950,223.786
-0.925,37.6735
1.434,-462.626
0.150,166.463
0.950,362.462
1.424,-387.08
-0.959,290.382
0.511,-195.769
-2.173,7.86918
0.662,162.194
-1.523,-33.407
-0.976,2.67185
-0.874,265.019
-0.922,255.719
1.696,-342.054
-0.584,210.887
-1.630,85.1441
3.075,2.60645
-1.690,248.489
0.968,26.1952
-0.312,84.2737
0.935,-205.705
0.330,-213.116
-1.758,178.127
0.465,126.507
-0.568,-112.644
0.207,2.76558
0.318,-210.909
-1.336,-51.2576
-0.157,-107.376
0.232,178.424
1.691,48.6944
-2.388,268.207
-0.673,-525.47
0.990,-202.906
-0.738,-163.497
-0.976,218.144
-1.669,71.6647
-1.058,134.068
0.186,-131.579
0.932,-148.992
0.151,256.48
1.060,29.7663
0.696,-335.77
0.508,-81.5445
0.135,-133.455
0.273,1.46699
0.621,-83.654
-1.692,-18.0047
1.930,-265.186
0.125,49.9202
1.520,-323.936
-0.886,333.274
-1.642,-174.387
-1.004,341.774
1.892,-321.898
-2.845,718.196
0.028,120.349
0.424,9.78358
-0.472,299.905
-0.084,-94.9009
-0.929,-104.926
0.722,67.7474
-0.048,-328.205
-0.004,-5.4295
1.607,-408.125
-2.427,143.3
1.864,-17.8765
-0.563,-107.198
-3.452,428.647
0.203,158.635
0.238,130.413
-1.285,196.307
1.311,126.24
-0.494,186.148
-0.332,-164.01
-0.874,27.0115
-1.101,-98.079
0.547,388.384
-0.028,286.549
0.067,120.354
-0.160,161.111
0.966,-194.778
-1.308,-47.0177
-1.285,-109.058
-0.307,-121.675
1.791,-75.5027
0.720,28.4409
0.054,89.7821
-2.015,454.688
-0.551,85.682
0.182,-264.474
-1.645,-275.245
0.053,81.3931
-1.061,2.45301
-0.157,278.994
0.881,11.7451
0.898,-7.30809
0.550,-362.786
0.714,-317.95
0.085,169.61
-0.029,-0.839174
1.673,-130.395
1.091,177.578
-0.568,-170.135
-0.178,-46.9366
0.897,-33.9237
1.612,-378.74
0.182,-167.056
-1.856,-20.724
0.236,223.878
0.142,-193.519
0.655,278.031
-2.100,-455.916
-0.088,267.8
-1.381,83.9131
-0.454,175.533
0.783,-170.274
1.058,-22.4113
-0.619,-56.5883
0.013,87.5619
0.621,-17.1031
0.284,216.046
0.289,181.183
0.356,-162.014
-0.336,73.742
0.301,122.949
0.529,-431.524
-0.210,-168.373
-0.793,86.5369
0.150,-15.1144
-0.292,-37.3182
0.755,53.9703
-0.739,-152.655
-0.991,44.9422
0.517,-321.671
0.530,368.55
-0.349,187.866
0.007,194.974
1.403,-296.589
-0.307,262.006
-1.831,288.393
0.493,-16.8261
2.676,24.045
1.485,-139.414
-1.683,520.957
1.368,618.94
0.963,-246.989
2.089,-471.584
1.074,-113.085
0.132,-67.1619
0.032,48.9948
0.281,11.3152
-0.532,360.4
0.710,-80.0108
-1.452,116.558
0.290,-317.418
-0.991,258.095
-0.624,76.2932
-0.595,76.4255
0.231,150.463
-0.113,396.523
0.387,-295.855
-1.018,-181.388
-0.136,-239.898
1.308,-414.12
-0.453,-197.347
-2.144,89.4722
-0.003,-155.052
0.233,-48.2556
1.563,75.603
0.780,-62.5516
-1.392,9.14566
0.193,95.2663
1.600,-162.54
-0.290,66.3348
-0.921,176.464
1.045,-152.565
0.564,-57.0129
-0.598,-14.3714
-1.353,-286.847
-1.436,17.4948
1.618,-456.224
0.110,-63.9564
0.251,139.38
-0.573,-164.498
-0.688,-236.345
-0.833,-145.86
0.422,-83.2569
-1.840,74.4968
0.617,107.404
-1.237,-372.887
1.898,-622.68
0.075,-180.071
-2.385,-56.0232
0.845,-245.462
0.195,-167.074
-0.058,13.7936
-0.403,-39.7127
0.825,-239.923
-0.071,325.624
0.089,104.631
-0.721,-158.645
1.308,-4.44126
-1.041,283.054
-0.386,-182.65
0.323,-21.3077
0.095,219.315
2.062,-108.823
-0.032,-11.9106
-0.333,-51.7508
0.052,-104.73
-0.495,203.73
-2.408,39.7942
-0.454,192.802
0.033,-48.3536
0.675,-265.981
0.367,-421.572
-0.044,77.9278
-1.479,-153.341
0.083,135.158
-1.969,-4.14081
1.285,-451.477
0.334,-190.851
-0.524,191.405
-1.033,-221.701
-0.261,-159.692
-0.357,150.704
0.249,-376.007
2.108,-255.843
0.119,17.4376
0.098,100.043
0.453,145.859
-0.046,119.256
1.041,-598.746
-1.746,163.508
-0.102,6.30095
-0.470,-314.445
-1.967,73.751
0.723,-276.052
0.789,407.929
0.049,26.2713
-1.886,173.142
0.393,-297.19
1.052,-238.729
-1.199,121.504
0.260,-221.223
-0.402,334.463
-0.235,90.4964
0.019,-466.67
0.707,-162.566
2.301,9.37375
-0.477,596.327
1.080,173.066
-0.252,205.804
-0.358,-217.778
-0.285,12.6296
-0.138,38.6046
1.703,25.3852
0.835,-99.8942
1.039,-74.3145
0.099,52.7047
0.536,-41.1892
1.549,-523.546
0.383,-390.068
-0.774,260.231
-1.453,-16.5765
0.458,203.171
-0.054,82.0436
-0.324,80.3129
0.525,-99.979
-2.106,-74.4479
0.462,-161.939
1.901,204.84
0.302,-29.6459
0.201,-52.916
-1.944,74.3211
1.261,-628.478
-0.199,250.347
0.379,-121.882
-0.180,198.245
0.886,88.0715
0.458,-152.928
-0.882,69.8425
-1.504,207.57
1.602,-150.95
-0.299,726.346
-0.380,-136.477
0.882,174.972
0.259,191.977
-1.040,332.479
-0.047,54.1304
1.222,247.938
-0.447,31.3195
-0.493,418.697
0.675,-140.365
-0.217,-51.2221
-0.366,417.101
-2.703,-205.395
0.255,-67.9235
1.133,49.6552
-0.301,313.531
0.471,-36.1152
0.987,-141.454
-0.734,153.375
-0.099,-189.776
-0.429,-225.196
1.015,241.4
-0.056,223.952
-0.679,56.6586
0.068,-324.998
0.333,133.989
1.658,150.006
-0.810,238.541
-0.906,264.6
-0.004,374.336
-1.091,55.7021
-0.685,234.669
-0.123,-185.67
0.273,-268.224
0.115,-306.899
0.823,-15.7051
0.004,250.661
-0.233,165.159
0.140,143.97
-1.004,49.8635
0.431,360.055
0.027,-102.075
-1.236,165.124
0.047,-345.997
-0.137,21.9513
-3.458,502.425
-3.186,122.392
-0.308,-41.7153
0.103,-18.3396
0.807,-63.0118
0.766,-260.117
0.016,148.463
-1.560,86.5703
0.163,-162.904
-0.306,523.893
0.698,-317.183
0.896,124.603
1.454,-313.501
-0.840,138.579
0.076,-4.09695
-0.918,-245.925
-1.311,-29.2389
-0.123,316.78
0.721,-43.3777
0.203,376.039
-1.040,358.765
0.807,167.854
0.332,-36.1337
1.299,462.754
-1.011,-168.323
0.066,293.867
-0.564,136.21
1.324,-197.61
0.130,211.412
0.971,-54.1952
1.421,24.0876
-1.371,-194.802
0.411,-434.333
0.758,-120.192
0.140,-286.738
-1.012,256.143
-0.068,-39.5858
-1.173,-249.731
-0.878,436.935
0.619,340.788
0.269,-91.1409
0.304,300.736
-1.138,180.689
-1.107,-330.437
2.450,-267.3
0.275,-231.715
1.188,-641.047
1.163,-1.82776
1.111,-29.4078
1.793,172.705
0.490,-74.7719
-1.346,393.228
-0.595,195.221
0.101,352.712
0.208,231.421
0.431,-204.932
1.161,-207.31
0.219,277.55
-0.374,86.9237
0.820,243.593
0.555,-199.936
-1.058,209.297
-0.182,-3.62393
-0.094,51.1421
0.255,379.856
-2.696,65.5957
1.899,-130.435
-0.000,-483.602
0.562,386.298
-1.625,265.864
-0.386,251.23
-0.674,119.643
0.916,-218.852
-0.285,-180.086
0.400,131.901
-0.623,160.395
-0.585,187.618
-1.648,197.618
-0.264,-252.601
-0.894,172.261
0.727,-2.41141
-0.663,-133.234
0.071,-378.472
0.127,-283.268
-0.512,304.09
1.255,-145.722
-0.878,155.716
0.536,497.695
-1.204,-43.9212
2.820,-384.536
0.203,-166.35
0.213,55.3611
1.043,268.18
-0.120,-202.921
2.280,-136.691
-1.137,69.3347
0.731,-379.949
0.624,314.378
-1.407,209.267
-0.587,211.557
-0.442,-78.9293
0.260,262.536
-1.877,176.201
-1.254,150.343
-0.013,48.9686
-0.285,48.1516
0.988,-124.509
-0.731,-462.142
0.957,141.219
0.237,-124.33
1.113,-412.182
0.145,109.537
-0.122,-78.9984
0.981,101.288
0.126,173.291
-0.672,178.332
0.646,311.173
-2.077,-36.2871
0.776,287.971
0.949,106.146
0.648,-225.628
-0.004,148.442
-1.494,19.8937
0.235,-180.442
0.522,91.8126
-0.307,-114.783
0.355,-198.923
-0.302,190.521
0.901,1.79383
0.334,-50.3607
-0.552,103.866
0.369,-54.6966
-0.415,-235.085
-0.466,120.9
1.084,-135.654
0.455,-330.923
0.762,-55.5339
0.202,40.1495
0.004,-203.15
0.279,162.234
1.226,-57.8584
-0.642,-110.547
-0.692,332.312
0.643,-90.5264
-0.856,122.306
0.127,-36.9
-0.473,-22.5592
-0.579,-266.12
0.838,154.926
0.074,541.35
-1.361,-243.019
1.013,-516.642
0.479,62.1519
0.584,-152.817
0.932,-106.2
-0.217,153.218
-0.183,-88.0501
-0.191,39.5044
-0.463,-283.106
0.323,118.067
-0.241,103.645
0.203,215.472
-1.370,222.293
-0.718,82.9225
-0.231,563.089
-0.912,-182.723
-1.128,177.451
1.922,-339.2
-2.025,43.8743
-1.019,201.382
-0.599,-47.2911
-1.067,94.1194
1.389,-68.2317
-2.126,0.296121
-0.400,46.3586
-0.650,-64.2617
-0.194,298.108
0.414,92.0194
-0.273,-41.9046
-0.879,-193.803
-0.680,-302.3
-0.918,156.605
0.127,112.79
-1.142,138.985
-2.584,97.5923
0.474,-96.3449
0.450,100.123
0.059,-104.75
-0.884,151.706
0.336,-177.333
-0.562,276.044
0.475,-182.192
0.600,-49.8286
-0.414,-123.891
-0.732,15.8689
-0.562,-160.522
-0.492,130.722
-1.220,337.964
0.756,-139.872
-0.384,-95.9025
-1.024,76.5095
-0.235,-62.3121
-0.925,-115.995
0.426,72.1929
1.046,-366.998
2.422,58.2713
-0.014,58.3969
0.200,171.41
0.204,585.408
-0.821,319.126
1.226,-70.0115
1.152,113.625
-0.728,60.7746
-0.062,-399.909
-1.155,119.143
1.166,-82.7304
0.782,-332.308
0.274,-116.456
-0.792,192.382
-1.202,105.475
0.609,129.438
-1.644,251.821
0.373,136.513
-0.655,202.188
0.013,136.017
1.078,219.146
0.001,218.166
0.031,-86.5318
1.020,-232.169
1.027,-259.291
-0.706,53.5843
-0.797,-96.4446
1.643,-219.353
-1.980,37.0059
0.661,115.675
0.224,-62.9706
0.442,-241.164
0.007,-10.9604
0.025,-94.8018
0.599,85.328
0.698,-0.621412
0.884,-120.271
-0.064,96.7761
0.408,-236.989
0.180,430.027
-1.239,24.385
-0.580,346.13
0.050,-532.358
-1.327,115.286
-0.720,-73.4091
0.653,398.073
0.004,158.081
1.069,-478.187
0.428,195.147
-1.822,-54.56
0.265,-186.204
1.830,-196.584
-0.296,-140.231
1.103,-91.533
0.384,57.6097
-0.010,116.159
0.158,-163.927
0.564,37.2452
-1.184,308.875
-1.431,-127.154
1.469,105.524
1.732,-465.229
-0.043,85.9375
-0.064,-24.7984
-0.790,270.281
0.169,182.1
-0.120,46.26
-0.733,-93.053
0.585,-576.52
1.077,-192.278
-0.372,58.9009
-0.326,35.1836
-0.305,160.581
-0.418,51.6015
-0.484,-43.9572
0.376,-68.9047
-0.490,29.8726
-0.728,-152.482
-0.008,341.077
0.046,110.162
-1.257,-164.102
-1.684,-33.7818
0.607,-198.311
-0.341,602.737
-0.720,-54.9863
0.187,-13.2594
-1.032,128.761
-0.109,283.64
-2.060,-215.963
-0.572,60.2619
-1.889,176.707
-0.766,166.509
0.423,401.46
0.142,27.1307
-0.989,79.3603
-1.996,-16.4791
-0.227,55.0448
-0.564,-70.7867
-0.815,-150.175
2.274,-254.424
0.305,-115.789
-0.598,213.622
-0.764,136.457
0.707,-580.679
-0.499,-0.881881
0.759,-71.7316
-0.363,-138.141
0.087,-15.5791
0.248,143.692
-0.848,-501.171
-0.019,38.422
0.917,-162.048
1.528,148.461
-1.180,-152.43
-0.907,-148.99
0.082,-48.759
1.099,17.7214
0.459,-203.713
-0.272,245.808
-0.051,-24.7829
0.549,-168.958
-0.573,395.079
-0.806,-36.819
2.347,-452.409
-0.360,-53.0198
0.840,168.943
0.661,134.689
1.016,-36.103
0.163,-128.34
0.904,-259.894
0.363,367.971
-0.399,112.002
-1.577,-52.5264
-1.129,-15.9193
-1.048,-437.248
0.399,-300.701
2.025,-172.482
-0.961,243.511
-0.740,248.013
-1.317,38.8143
-0.506,-75.3481
-0.175,117.922
1.583,-5.92868
-0.553,-101.697
0.910,-315.362
0.037,-181.487
0.695,-318.228
-1.038,93.2721
0.898,-148.517
-2.414,-206.755
-2.290,245.66
1.744,-276.557
0.374,64.99
-0.936,-111.13
0.039,119.165
-1.728,23.0805
-0.675,71.4778
-0.588,-333.586
0.647,-379.835
-0.515,158.39
0.179,79.7188
-1.440,113.54
-0.420,-51.3658
-0.054,-31.0605
-0.053,-95.4698
-1.049,-35.6014
0.663,-250.709
-0.409,-203.177
-0.766,-175.061
0.905,-143.338
0.035,-105.582
0.042,410.112
-0.819,-528.518
-0.349,255.288
-0.012,100.249
1.144,-30.8705
-1.539,181.175
-0.920,-269.21
0.530,146.642
-0.031,133.993
0.536,-398.819
-2.215,700.864
0.074,206.597
-0.004,16.1947
0.582,-196.595
0.114,-64.8104
-1.207,316.267
1.069,40.4224
-0.789,80.3649
-1.173,-93.1655
1.384,-8.57312
-0.708,-51.2115
0.780,420.248
-0.527,-30.7538
-0.430,-108.713
0.689,-177.139
-0.100,147.552
-1.400,-18.3678
0.688,164.999
0.114,143.113
-0.135,183.365
2.216,-57.4445
0.195,-20.796
1.105,-138.328
-1.238,253.014
-1.403,264.696
-2.190,183.547
-0.761,198.363
-0.555,294.95
1.415,118.929
1.500,-111.058
1.131,34.8389
1.132,-10.1599
-0.841,-83.2489
0.079,54.0925
-0.620,116.7
0.062,71.0618
1.212,25.5276
-0.201,286.888
0.788,-210.116
0.217,-142.427
1.341,111.404
2.269,-123.299
-1.520,75.7895
0.512,87.5505
-0.744,-15.9767
-0.703,-59.6496
1.621,-437.676
-0.016,95.5976
0.801,-301.283
0.099,167.282
1.245,217.986
-1.304,95.9902
0.476,-72.8153
1.922,126.334
0.706,-245.441
-0.006,-143.923
1.217,141.449
0.562,-37.584
-0.599,248.696
-0.339,159.105
0.167,-282.031
-0.308,-250.126
0.050,-96.3658
0.109,242.722
-2.324,-27.8934
2.174,-32.8287
-0.221,317.913
0.914,68.7311
1.688,-542.239
1.109,-33.8236
-0.121,93.2389
-0.232,-264.724
-0.029,-78.5833
-1.171,-506.735
0.654,-199.036
1.115,-65.3384
0.181,121.52
0.697,90.2124
0.088,-37.7192
-1.287,121.453
1.138,-648.459
-2.246,-132.695
-1.208,86.5582
0.447,195.999
1.580,-98.5954
1.831,-244.732
1.259,-229.281
1.329,133.385
-0.344,-152.885
-0.864,7.22852
-0.847,143.54
-0.706,101.003
-0.534,55.4457
0.710,-635.032
-1.836,147.384
-0.442,-215.809
-1.519,-43.1457
0.888,-65.5555
-0.907,-107.253
0.974,33.3609
-1.681,21.1897
-0.303,-46.001
-0.605,186.59
-0.686,-178.215
0.098,64.3403
-0.281,56.5656
-0.168,-274.66
-0.083,-471.505
-0.121,-74.3648
-0.410,251.292
-1.284,-32.9443
-1.417,270.282
0.475,238.317
-0.901,148.219
-0.254,-167.34
0.763,-25.0126
1.533,-261.06
0.594,-319.321
0.381,-48.7929
1.016,13.5052
-0.654,84.987
-1.452,-50.8931
-0.516,-46.4808
1.549,-424.12
0.015,20.6353
-0.658,136.235
-0.164,-245.743
0.745,129.978
-2.254,-140.552
0.364,229.45
0.571,227.31
0.903,-217.168
0.997,-329.95
-1.501,-31.3097
1.119,174.48
0.641,3.66189
-0.048,-140.608
0.503,-214.003
0.528,42.4191
1.105,-163.98
0.747,-4.3807
-0.983,-75.7991
1.106,227.054
-0.047,-117.41
0.022,206.201
1.691,85.139
-1.064,-65.2011
0.269,-12.1577
1.489,15.1043
-1.762,-179.505
1.231,-141.13
-0.244,-388.64
-0.468,-49.7054
1.910,-500.073
0.102,-168.049
1.843,-504.097
-0.795,499.94
1.645,100.494
0.602,457.293
2.802,-46.5487
0.586,-208.214
-1.867,146.289
-0.044,105.866
-0.688,444.982
0.543,-333.746
0.190,-87.7168
0.014,273.837
0.542,-171.417
-0.421,72.2506
0.084,271.899
-0.660,159.463
0.290,108.08
1.044,-51.0919
-0.347,344.058
-0.469,-247.147
-0.654,574.934
0.800,32.1587
0.410,-308.528
-0.135,-142.892
0.041,274.139
1.887,-56.889
-1.499,-55.0235
0.305,-132.98
-0.054,93.9681
-0.625,276.99
-0.081,53.6599
-0.019,178.564
1.099,-209.347
-0.019,-125.721
-0.013,-8.48983
1.084,-31.2162
0.574,-45.4483
-0.761,-23.9146
-0.989,-57.2536
-0.729,150.146
-0.900,-213.144
-1.761,504.984
-0.526,405.101
0.191,171.256
0.621,49.1244
0.816,-87.0058
-1.202,15.3322
-1.035,-162.185
0.421,-39.9065
-0.062,-135.112
1.029,-101.062
0.378,-233.858
0.564,-416.019
0.526,282.202
1.528,-189.718
0.654,-108.616
0.379,137.256
1.588,-244.568
1.160,-195.674
-0.600,8.44776
1.061,-116.836
-0.124,263.886
0.312,165.971
-0.509,523.522
0.080,-140.058
0.693,104.486
1.798,-115.394
-2.569,7.73351
1.307,35.4865
-2.104,255.131
-1.276,256.434
-0.220,217.961
-0.994,30.9832
0.157,52.9844
0.616,-328.405
1.459,71.5882
0.992,-329.808
0.096,-318.86
-2.846,464.747
2.352,-729.159
1.767,193.958
0.342,6.5715
-0.140,-250.099
-0.445,192.578
0.950,109.221
0.634,-71.6614
2.207,74.1117
-1.379,131.688
0.503,-22.7961
0.077,-132.882
-1.317,234.865
0.514,37.1163
0.247,170.131
1.446,-234.07
-0.165,-126.983
-0.292,-87.0531
0.368,-244.037
1.118,-455.017
0.497,358.284
1.909,280.157
-0.325,-248.079
-0.762,-117.737
-0.497,122.795
1.108,52.6776
-1.077,178.564
-0.380,-169.607
0.132,-362.767
0.572,-298.332
-1.163,23.9186
-0.550,-67.3648
-0.796,-154.389
0.965,-700.767
1.148,-152.516
-0.834,-188.278
0.549,-129.309
0.264,-522.527
0.857,266.329
1.007,-239.675
1.134,-98.408
0.675,-47.1483
-0.087,-39.2267
-0.174,-346.86
-0.822,218.964
-0.008,182.379
-0.217,96.0653
1.144,108.714
0.404,23.3414
0.398,-98.0716
1.209,-69.5062
-1.024,-370.502
0.652,181.198
1.072,488.304
-0.555,103.905
-2.180,585.174
-0.168,-56.585
0.306,-367.636
0.813,0.651149
1.891,-252.53
0.426,115.552
1.252,-78.0501
0.374,-43.2672
1.418,-128.724
0.134,21.6892
1.093,-177.788
1.308,-2.33756
-1.862,198.297
-1.273,-280.335
-0.367,-36.6124
0.113,69.7698
1.013,-246.319
0.083,302.061
0.242,54.776
1.014,21.933
1.709,96.4294
-0.509,67.4561
-0.100,173.096
0.018,-20.0154
-0.564,-134.653
0.193,101.376
-0.340,15.8593
1.472,104.843
0.016,67.3062
-0.128,308.033
-0.210,-232.443
0.735,-334.562
0.449,-202.79
1.007,97.9294
-2.221,-90.8536
-0.173,-348.211
1.121,-419.414
-2.076,470.53
-0.114,-205.838
1.303,136.604
-1.065,92.0846
-0.309,410.238
0.836,-264.235
0.381,-2.61783
-1.067,225.26
-0.268,-80.278
0.784,-173.715
0.088,192.368
-0.175,649.872
-1.610,238.963
-0.411,256.788
1.300,-183.372
-0.265,110.761
-1.049,118.877
-0.080,-379.064
1.263,-48.5691
0.594,-256.444
0.462,-208.369
0.976,-104.918
-0.304,-40.3476
1.632,-369.263
0.952,-284.375
-0.862,134.52
0.241,-184.021
0.207,-303.877
-1.231,382.055
-0.145,410.963
0.164,-61.0806
-0.421,197.329
1.308,-31.2746
0.685,-210.079
-0.057,-66.7025
-1.044,128.162
-0.023,128.737
0.754,143.851
-1.391,216.758
-0.392,397.82
-0.740,-200.657
1.222,-644.566
0.990,-236.384
-0.339,170.27
-1.142,20.2572
1.159,-85.096
0.931,-319.347
1.868,-224.674
-1.003,-222.302
-1.625,-9.74473
-0.484,-395.21
-1.043,207.177
0.218,-283.436
-0.557,16.6562
-0.033,-124.495
-0.098,171.137
-0.498,190.702
0.178,55.9102
0.266,380.642
0.221,18.6088
0.558,-237.14
0.805,-64.3703
-0.092,-6.75942
-0.714,-91.2026
-1.933,252.309
-2.222,274.557
0.817,-147.488
-0.890,52.0281
-0.099,-165.584
-0.379,61.3494
-0.061,12.6347
0.733,-362.016
-1.666,126.105
1.840,-560.767
0.394,-15.9041
-1.784,48.0643
0.685,-9.14798
0.462,295.445
1.495,-389.901
0.129,229.569
-1.808,66.9277
-0.990,236.317
0.531,254.398
0.424,156.848
-0.871,30.6437
-0.452,482.391
-1.779,83.4757
0.844,69.8714
0.229,-177.865
1.479,-166.352
0.986,-141.946
-0.987,213.307
-0.864,-34.1605
0.835,-182.787
0.232,51.6383
1.461,171.794
-0.958,402.515
-0.660,291.258
-2.298,-41.9417
-0.245,292.473
-2.286,58.1977
0.113,-102.628
-1.344,-230.717
1.323,-342.672
1.599,68.7678
0.854,-41.9375
-0.911,31.8921
-1.002,-106.221
-0.189,68.7256
-0.869,193.264
-1.535,147.599
0.544,-411.186
1.054,-20.7539
-1.558,20.5458
-0.042,-237.254
0.119,-70.1103
0.112,341.884
0.457,-17.5271
0.396,173.083
0.663,-220.629
-0.163,-13.3451
-0.809,148.249
-0.394,-58.2621
0.495,-108.836
-0.488,-70.1208
0.102,9.12786
-0.117,-66.5125
0.349,85.221
1.598,-443.188
-0.352,11.8234
1.137,-380.839
1.433,45.931
-1.373,-25.5388
0.647,322.884
1.277,-192.358
-1.629,317.25
0.358,-30.2205
0.050,100.765
1.114,105.609
-0.787,-90.2586
-1.225,133.698
1.116,-254.109
-0.232,-87.546
1.325,58.8907
-0.256,-49.1928
-1.719,349.344
-0.822,129.624
-1.524,102.488
0.373,-111.707
-0.576,252.409
0.317,-21.7721
-1.436,-60.614
1.280,-444.602
0.031,-26.3808
0.493,-75.9819
1.295,-278.836
-1.083,4.17943
-0.094,102.284
-0.353,110.609
0.013,-221.003
1.923,-108.928
-1.899,446.2
0.779,-530.543
0.848,287.215
-1.940,96.7591
1.132,-219.221
-0.920,-204.893
0.719,-330.062
-0.567,240.297
0.647,-269.142
-0.395,270.94
0.173,-22.077
-0.022,191.654
0.008,-185.559
-0.454,101.768
0.745,143.654
-0.297,64.7054
0.560,-30.6741
1.889,169.288
-0.375,-228.625
0.330,226.903
1.023,-602.844
-0.447,329.989
-0.434,337.433
-1.064,254.551
1.163,-410.746
-0.770,-177.673
-0.031,-256.419
-0.110,-27.6806
-0.257,388.908
-0.367,-346.493
-0.075,396.309
-0.965,113.893
